book_id_title,book_id,book_title,year_first_published,authorlink,author,genres,num_ratings,num_reviews,average_rating
381362.The_Rise_of_Silas_Lapham,381362,The Rise of Silas Lapham,1885,https://www.goodreads.com/author/show/90553.William_Dean_Howells,William Dean Howells,"['Classics', 'Fiction', '19th Century', 'American', 'Novels', 'Historical Fiction', 'School', '...more']","3,920",251,3.42
169872.The_Mislaid_Magician_or_Ten_Years_After,169872,"The Mislaid Magician; or, Ten Years After",2006,https://www.goodreads.com/author/show/36122.Patricia_C_Wrede,Patricia C. Wrede,"['Fantasy', 'Young Adult', 'Historical Fiction', 'Fiction', 'Historical', 'Magic', 'Mystery', '...more']","4,627",443,3.72
4492683-the-pilgrims,4492683,The Pilgrims,1837,https://www.goodreads.com/author/show/11139.Mary_Wollstonecraft_Shelley,Mary Wollstonecraft Shelley,"['Classics', '19th Century', 'Gothic', 'Short Stories', 'Mary Shelley', 'Fiction']",75,18,3.28
5246.Ethan_Frome,5246,Ethan Frome,1911,https://www.goodreads.com/author/show/16.Edith_Wharton,Edith Wharton,"['Classics', 'Fiction', 'Literature', 'Romance', 'School', 'Historical Fiction', 'American', '...more']","120,362","6,654",3.43
1054770.Elsie_s_Holidays_at_Roselands,1054770,Elsie's Holidays at Roselands,1868,https://www.goodreads.com/author/show/6619.Martha_Finley,Martha Finley,"['Historical Fiction', 'Classics', 'Christian Fiction', 'Fiction', 'Christian', 'Childrens', 'Historical', '...more']",947,42,3.71
57047457-lost-in-darkness,57047457,Lost in Darkness,2021,https://www.goodreads.com/author/show/2754194.Michelle_Griep,Michelle Griep,"['Historical Fiction', 'Gothic', 'Christian Fiction', 'Fiction', 'Romance', 'Regency', 'Christian', '...more']",651,332,4.14
1980571.Nazar_n,1980571,Nazarín,1895,https://www.goodreads.com/author/show/25574.Benito_P_rez_Gald_s,Benito Pérez Galdós,"['Spanish Literature', 'Classics', 'Spain', 'Novels', 'Fiction', 'Religion']",311,20,3.63
10086485-the-cock-house-at-fellsgarth,10086485,The Cock-House at Fellsgarth,1891,https://www.goodreads.com/author/show/1026231.Talbot_Baines_Reed,Talbot Baines Reed,[],8,2,4.0
15613.Billy_Budd_Sailor,15613,"Billy Budd, Sailor",1924,https://www.goodreads.com/author/show/1624.Herman_Melville,Herman Melville,"['Classics', 'Fiction', 'Literature', 'Historical Fiction', 'American', '19th Century', 'School', '...more']","16,958","1,181",3.16
210255.Against_Nature,210255,Against Nature,1884,https://www.goodreads.com/author/show/123088.Joris_Karl_Huysmans,Joris-Karl Huysmans,"['Fiction', 'Classics', 'France', 'French Literature', 'Literature', '19th Century', 'Novels', '...more']","12,473",978,3.82
1178424.Early_Romances_In_Prose_And_Verse,1178424,Early Romances In Prose And Verse,1973,https://www.goodreads.com/author/show/8127.William_Morris,William Morris,"['Poetry', 'Romance']",8,2,3.63
19351490-grimm-s-fairy-tales,19351490,Grimm's Fairy Tales,1812,https://www.goodreads.com/author/show/2938140.Jacob_Grimm,Jacob Grimm,"['Classics', 'Fantasy', 'Fiction', 'Short Stories', 'Fairy Tales', 'Childrens', 'Literature', '...more']","26,795","1,171",4.13
268187.Lilith,268187,Lilith,1895,https://www.goodreads.com/author/show/2413.George_MacDonald,George MacDonald,"['Fantasy', 'Fiction', 'Classics', 'Christian', 'Christian Fiction', 'Religion', 'Novels', '...more']","6,248",637,3.89
49455.Notes_from_Underground,49455,Notes from Underground,1864,https://www.goodreads.com/author/show/3137322.Fyodor_Dostoevsky,Fyodor Dostoevsky,"['Classics', 'Fiction', 'Philosophy', 'Russia', 'Russian Literature', 'Literature', 'Novels', '...more']","126,862","9,421",4.17
24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass,24213,Alice's Adventures in Wonderland / Through the Looking-Glass,1871,https://www.goodreads.com/author/show/8164.Lewis_Carroll,Lewis Carroll,"['Classics', 'Fantasy', 'Fiction', 'Childrens', 'Young Adult', 'Literature', 'Adventure', '...more']","531,208","13,819",4.06
392452.What_Maisie_Knew,392452,What Maisie Knew,1897,https://www.goodreads.com/author/show/159.Henry_James,Henry James,"['Classics', 'Fiction', '19th Century', 'Literature', 'American', 'Novels', 'Classic Literature', '...more']","6,142",715,3.41
7585.Spring_s_Awakening,7585,Spring's Awakening,1891,https://www.goodreads.com/author/show/5140.Frank_Wedekind,Frank Wedekind,"['Plays', 'Classics', 'Drama', 'German Literature', 'Theatre', 'Fiction', 'School', '...more']","7,825",427,3.72
7505716-alice-s-adventures-in-wonderland-other-stories,7505716,Alice's Adventures in Wonderland & Other Stories,1865,https://www.goodreads.com/author/show/8164.Lewis_Carroll,Lewis Carroll,"['Classics', 'Fantasy', 'Fiction', 'Childrens', 'Poetry', 'Literature', 'Short Stories', '...more']","35,297",501,4.26
188572.The_Complete_Sherlock_Holmes,188572,The Complete Sherlock Holmes,1894,https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle,Arthur Conan Doyle,"['Classics', 'Mystery', 'Fiction', 'Crime', 'Short Stories', 'Detective', 'Literature', '...more']","192,726","4,666",4.5
56581811-once-upon-a-devilishly-enchanting-kiss,56581811,Once Upon a Devilishly Enchanting Kiss,2021,https://www.goodreads.com/author/show/7333700.Bree_Wolf,Bree Wolf,"['Historical Romance', 'Romance', 'Historical', 'Regency', 'Clean Romance', 'Amazon', 'Historical Fiction', '...more']","1,510",162,4.07
8636309-claude-lightfoot,8636309,Claude Lightfoot: Or How the Problem Was Solved,1893,https://www.goodreads.com/author/show/898068.Francis_J_Finn,Francis J. Finn,[],24,0,4.5
37793.A_Doll_s_House,37793,A Doll's House,1879,https://www.goodreads.com/author/show/2730977.Henrik_Ibsen,Henrik Ibsen,"['Plays', 'Classics', 'Fiction', 'Drama', 'School', 'Theatre', 'Feminism', '...more']","131,669","5,616",3.75
1980950.A_Master_of_Mysteries,1980950,A Master of Mysteries,1898,https://www.goodreads.com/author/show/1551507.L_T_Meade,L.T. Meade,"['Mystery', 'Short Stories', 'Fiction', 'Crime', 'Classics', 'Victorian', 'Horror']",79,20,3.62
18254.Oliver_Twist,18254,Oliver Twist,1838,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', '19th Century', 'Novels', 'Classic Literature', '...more']","366,847","9,589",3.88
40200.The_Crimson_Petal_and_the_White,40200,The Crimson Petal and the White,2002,https://www.goodreads.com/author/show/16272.Michel_Faber,Michel Faber,"['Historical Fiction', 'Fiction', 'Historical', 'Victorian', 'Romance', 'British Literature', 'Adult', '...more']","42,351","3,454",3.88
60500088-the-bride-of-blackfriars-lane,60500088,The Bride of Blackfriars Lane,2022,https://www.goodreads.com/author/show/2754194.Michelle_Griep,Michelle Griep,"['Historical Fiction', 'Christian Fiction', 'Mystery', 'Romance', 'Victorian', 'Historical Romance', 'Historical', '...more']",410,255,4.38
32559.The_Fall_of_the_House_of_Usher_and_Other_Tales,32559,The Fall of the House of Usher and Other Tales,1849,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,Edgar Allan Poe,"['Classics', 'Horror', 'Fiction', 'Short Stories', 'Gothic', 'Literature', 'Mystery', '...more']","71,928",559,4.17
1396182.Berenice,1396182,Berenice,1835,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,Edgar Allan Poe,"['Horror', 'Short Stories', 'Classics', 'Fiction', 'Gothic', 'Mystery', 'American', '...more']","5,043",478,3.78
36662178-carols-and-chaos,36662178,Carols and Chaos,2018,https://www.goodreads.com/author/show/13795420.Cindy_Anstey,Cindy Anstey,"['Historical Fiction', 'Christmas', 'Romance', 'Young Adult', 'Mystery', 'Historical', 'Holiday', '...more']","1,216",284,3.33
48037.Carmilla,48037,Carmilla,1872,https://www.goodreads.com/author/show/26930.J_Sheridan_Le_Fanu,J. Sheridan Le Fanu,"['Classics', 'Horror', 'Gothic', 'Fiction', 'Vampires', 'Fantasy', 'LGBT', '...more']","81,954","9,475",3.84
304.Daniel_Deronda,304,Daniel Deronda,1876,https://www.goodreads.com/author/show/173.George_Eliot,George Eliot,"['Classics', 'Fiction', '19th Century', 'Victorian', 'Historical Fiction', 'Literature', 'British Literature', '...more']","24,911","1,220",3.85
57686219-once-upon-an-irritatingly-magical-kiss,57686219,Once Upon an Irritatingly Magical Kiss,2021,https://www.goodreads.com/author/show/7333700.Bree_Wolf,Bree Wolf,"['Regency Romance', 'Historical Romance', 'Romance', 'Regency', 'Clean Romance', 'Historical', 'Historical Fiction']",741,94,4.45
14201.Jonathan_Strange_Mr_Norrell,14201,Jonathan Strange & Mr Norrell,2004,https://www.goodreads.com/author/show/8842.Susanna_Clarke,Susanna Clarke,"['Fantasy', 'Fiction', 'Historical Fiction', 'Historical', 'Magic', 'Science Fiction Fantasy', 'Alternate History', '...more']","225,217","16,988",3.85
355034.The_Temptation_of_St_Antony,355034,The Temptation of St. Antony,1874,https://www.goodreads.com/author/show/1461.Gustave_Flaubert,Gustave Flaubert,"['Fiction', 'Classics', 'France', 'French Literature', 'Literature', 'Religion', '19th Century', '...more']","2,873",175,3.82
21206786-how-much-land-does-a-man-need,21206786,How Much Land Does a Man Need?,1886,https://www.goodreads.com/author/show/128382.Leo_Tolstoy,Leo Tolstoy,"['Classics', 'Short Stories', 'Fiction', 'Russian Literature', 'Russia', 'Philosophy', 'Literature', '...more']","10,160","1,107",4.13
371456.Nana,371456,Nana,1880,https://www.goodreads.com/author/show/4750._mile_Zola,Émile Zola,"['Classics', 'Fiction', 'France', 'French Literature', '19th Century', 'Literature', 'Historical Fiction', '...more']","23,395",916,3.84
7971079-abbeychurch,7971079,Abbeychurch,2004,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,['Victorian'],12,2,3.42
50396.Northanger_Abbey_Lady_Susan_The_Watsons_Sanditon,50396,"Northanger Abbey, Lady Susan, The Watsons, Sanditon",1818,https://www.goodreads.com/author/show/1265.Jane_Austen,Jane Austen,"['Classics', 'Fiction', 'Romance', 'Literature', '19th Century', 'Gothic', 'Historical Fiction', '...more']","7,473",289,3.95
275273.Bernard_Shaw,275273,Bernard Shaw: Selected Plays,1981,https://www.goodreads.com/author/show/160452.Rex_Harrison,Rex Harrison,[],9,1,3.11
960450.Transformation,960450,Transformation,1831,https://www.goodreads.com/author/show/11139.Mary_Wollstonecraft_Shelley,Mary Wollstonecraft Shelley,"['Classics', 'Horror', 'Short Stories', 'Gothic', 'Fiction', 'Fantasy', '19th Century', '...more']",830,97,3.52
65963.A_Promise_for_Tomorrow,65963,A Promise for Tomorrow,1998,https://www.goodreads.com/author/show/31464.Judith_Pella,Judith Pella,"['Christian Fiction', 'Historical Fiction', 'Historical', 'Romance', 'Christian', 'Christian Romance', 'Fiction', '...more']","1,022",40,4.18
55654609-to-write-a-wrong,55654609,To Write a Wrong,2021,https://www.goodreads.com/author/show/5765468.Jen_Turano,Jen Turano,"['Historical Fiction', 'Romance', 'Christian Fiction', 'Mystery', 'Historical', 'Christian', 'Historical Romance', '...more']","1,080",255,4.34
387749.Ben_Hur,387749,Ben-Hur: A Tale of the Christ,1880,https://www.goodreads.com/author/show/16104262.Lew_Wallace,Lew Wallace,"['Classics', 'Historical Fiction', 'Fiction', 'Christian', 'Historical', 'Christian Fiction', 'Religion', '...more']","35,062","1,297",4.03
602398.Tha_s,602398,Thaïs,1890,https://www.goodreads.com/author/show/48535.Anatole_France,Anatole France,"['Fiction', 'Classics', 'France', 'Historical Fiction', 'Novels', 'French Literature', 'Literature', '...more']","1,422",187,3.65
566328.The_Betrothed,566328,The Betrothed,1827,https://www.goodreads.com/author/show/136729.Alessandro_Manzoni,Alessandro Manzoni,"['Classics', 'Fiction', 'Italian Literature', 'Historical Fiction', 'Italy', 'Literature', 'Romance', '...more']","13,248",820,3.83
126609.Sister_Carrie,126609,Sister Carrie,1900,https://www.goodreads.com/author/show/8987.Theodore_Dreiser,Theodore Dreiser,"['Classics', 'Fiction', 'Literature', 'American', 'Historical Fiction', 'Novels', 'Classic Literature', '...more']","39,000","1,682",3.77
1389743.I_Malavoglia,1389743,I Malavoglia,1881,https://www.goodreads.com/author/show/194351.Giovanni_Verga,Giovanni Verga,"['Classics', 'Italian Literature', 'Fiction', 'Italy', 'Novels', 'School', 'Literature', '...more']","12,355",343,3.47
126512.The_Way_of_All_Flesh,126512,The Way of All Flesh,1903,https://www.goodreads.com/author/show/72703.Samuel_Butler,Samuel Butler,"['Classics', 'Fiction', 'Literature', 'Novels', 'British Literature', 'Victorian', 'Historical Fiction', '...more']","8,926",535,3.61
50890901-the-mammoth-book-of-folk-horror,50890901,The Mammoth Book of Folk Horror,2021,https://www.goodreads.com/author/show/6943.Stephen_Jones,Stephen Jones,"['Horror', 'Short Stories', 'Anthologies', 'Fiction', 'Fantasy', 'Gothic']",176,33,3.88
13747794-the-uncensored-picture-of-dorian-gray,13747794,The Uncensored Picture of Dorian Gray,1890,https://www.goodreads.com/author/show/3565.Oscar_Wilde,Oscar Wilde,"['Classics', 'Fiction', 'LGBT', 'Horror', 'Queer', 'Gothic', 'Fantasy', '...more']","4,629",676,4.3
616052.On_the_Eve,616052,On the Eve,1860,https://www.goodreads.com/author/show/410680.Ivan_Turgenev,Ivan Turgenev,"['Fiction', 'Classics', 'Russia', 'Russian Literature', 'Literature', '19th Century', 'Romance', '...more']","3,521",213,3.82
185528.Green_Dolphin_Street,185528,Green Dolphin Street,1944,https://www.goodreads.com/author/show/50786.Elizabeth_Goudge,Elizabeth Goudge,"['Fiction', 'Historical Fiction', 'Classics', 'Romance', 'Historical', 'Historical Romance', 'Novels', '...more']","2,242",318,4.21
92967.L_Assommoir,92967,L'Assommoir,1876,https://www.goodreads.com/author/show/4750._mile_Zola,Émile Zola,"['Classics', 'Fiction', 'France', 'French Literature', '19th Century', 'Literature', 'Historical Fiction', '...more']","15,292",795,4.07
59101380-esther-s-charge-a-story-for-girls,59101380,Esther's Charge; A Story for Girls,2021,https://www.goodreads.com/author/show/298347.Evelyn_Everett_Green,Evelyn Everett-Green,[],2,1,2.5
547420.Varney_the_Vampire_Volume_III_or_The_Feast_of_Blood,547420,"Varney the Vampire, Volume III; or, The Feast of Blood",2000,https://www.goodreads.com/author/show/824008.Thomas_Peckett_Prest,Thomas Peckett Prest,"['Horror', 'Fiction']",27,6,3.19
372317.Kate_s_Choice,372317,Kate's Choice,2001,https://www.goodreads.com/author/show/1315.Louisa_May_Alcott,Louisa May Alcott,"['Classics', 'Christmas', 'Fiction', 'Short Stories', 'Historical Fiction', 'Childrens', 'Young Adult', '...more']",479,80,3.64
608762.The_Absentee,608762,The Absentee,1812,https://www.goodreads.com/author/show/82939.Maria_Edgeworth,Maria Edgeworth,"['Classics', 'Fiction', 'Ireland', 'Historical Fiction', '19th Century', 'Irish Literature', 'Romance', '...more']","1,668",89,3.58
54620.Mary_Barton,54620,Mary Barton,1848,https://www.goodreads.com/author/show/1413437.Elizabeth_Gaskell,Elizabeth Gaskell,"['Classics', 'Fiction', 'Victorian', 'Historical Fiction', '19th Century', 'Romance', 'Literature', '...more']","18,916","1,174",3.74
210190.The_Double,210190,The Double,1846,https://www.goodreads.com/author/show/3137322.Fyodor_Dostoevsky,Fyodor Dostoevsky,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', '19th Century', 'Novels', '...more']","27,278","2,158",3.69
77390.Anne_of_Avonlea,77390,Anne of Avonlea,1909,https://www.goodreads.com/author/show/5350.L_M_Montgomery,L.M. Montgomery,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Historical', 'Romance', '...more']","181,286","8,102",4.22
280455.The_Gentle_Spirit,280455,The Gentle Spirit,1876,https://www.goodreads.com/author/show/3137322.Fyodor_Dostoevsky,Fyodor Dostoevsky,"['Classics', 'Fiction', 'Russia', 'Short Stories', 'Russian Literature', 'Literature', '19th Century', '...more']","11,575",985,3.89
31250.Little_Dorrit,31250,Little Dorrit,1857,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Fiction', 'Victorian', 'Literature', '19th Century', 'Historical Fiction', 'British Literature', '...more']","46,436","1,943",4.0
37470115-mostly-boys,37470115,Mostly Boys: Short Stories,1894,https://www.goodreads.com/author/show/898068.Francis_J_Finn,Francis J. Finn,[],3,2,4.0
26483087-the-sorceress-of-the-strand-and-other-stories,26483087,The Sorceress of the Strand and Other Stories,2016,https://www.goodreads.com/author/show/1551507.L_T_Meade,L.T. Meade,"['Short Stories', 'Classics', 'Mystery', 'Fiction', '19th Century', 'Horror']",37,6,3.73
49214130-vying-for-the-viscount,49214130,Vying for the Viscount,2020,https://www.goodreads.com/author/show/8635258.Kristi_Ann_Hunter,Kristi Ann Hunter,"['Romance', 'Historical Fiction', 'Christian Fiction', 'Regency', 'Historical', 'Historical Romance', 'Fiction', '...more']","1,474",314,4.15
24611868-the-gilded-hour,24611868,The Gilded Hour,2015,https://www.goodreads.com/author/show/41193.Sara_Donati,Sara Donati,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Audiobook', 'New York', 'Adult Fiction', '...more']","15,061","2,032",4.08
7186.La_Dame_aux_Cam_lias,7186,La Dame aux Camélias,2000,https://www.goodreads.com/author/show/3186713.Alexandre_Dumas_fils,Alexandre Dumas fils,"['Classics', 'Fiction', 'Romance', 'France', 'French Literature', 'Historical Fiction', '19th Century', '...more']","45,387","3,145",4.03
821176.The_Damnation_of_Theron_Ware,821176,The Damnation of Theron Ware: Or Illumination,1896,https://www.goodreads.com/author/show/51174.Harold_Frederic,Harold Frederic,"['Fiction', 'Classics', 'Religion', 'Literature', '19th Century', 'American', 'Novels', '...more']",946,113,3.76
